subjID,trial,targetWord,correct
id0617,2,carrot,1
id0617,3,ant,1
id0617,4,elk,1
id0617,5,choir,0
id0617,6,ventilator,1
id0617,7,arugula,0
id0617,8,giraffe,1
id0617,9,palmtree,1
id0617,10,pineapple,1
id0617,11,ocean,1
id0617,12,gazelle,0
id0617,13,chanterelle,1
id0617,14,ruin,1
id0617,15,labyrinth,1
id0617,16,orchid,1
id0617,17,zucchini,1
id0617,18,kayak,0
id0617,19,lobster,1
id0617,20,carnation,0
id0617,21,flounder,1
id0617,22,cello,0
id0618,1,eye,1
id0618,2,carrot,1
id0618,3,ant,1
id0618,4,elk,1
id0618,5,choir,0
id0618,6,ventilator,1
id0618,7,arugula,1
id0618,8,giraffe,1
id0618,9,palmtree,1
id0618,10,pineapple,1
id0618,11,ocean,1
id0618,12,gazelle,1
id0618,13,chanterelle,1
id0618,14,ruin,1
id0618,15,labyrinth,1
id0618,16,orchid,1
id0618,17,zucchini,1
id0618,18,kayak,0
id0618,19,lobster,1
id0618,20,carnation,0
id0618,21,flounder,0
id0618,22,cello,0
id0619,1,eye,1
id0619,2,carrot,1
id0619,3,ant,1
id0619,4,elk,1
id0619,5,choir,0
id0619,6,ventilator,0
id0619,7,arugula,0
id0619,8,giraffe,1
id0619,9,palmtree,1
id0619,10,pineapple,1
id0619,11,ocean,0
id0619,12,gazelle,1
id0619,13,chanterelle,0
id0619,14,ruin,0
id0619,15,labyrinth,0
id0619,16,orchid,1
id0619,17,zucchini,1
id0619,18,kayak,0
id0619,19,lobster,0
id0619,20,carnation,0
id0619,21,flounder,0
id0619,22,cello,0
id0620,1,eye,1
id0620,2,carrot,1
id0620,3,ant,1
id0620,4,elk,1
id0620,5,choir,1
id0620,6,ventilator,1
id0620,7,arugula,0
id0620,8,giraffe,1
id0620,9,palmtree,1
id0620,10,pineapple,1
id0620,11,ocean,1
id0620,12,gazelle,1
id0620,13,chanterelle,1
id0620,14,ruin,1
id0620,15,labyrinth,1
id0620,16,orchid,1
id0620,17,zucchini,1
id0620,18,kayak,0
id0620,19,lobster,1
id0620,20,carnation,0
id0620,21,flounder,1
id0620,22,cello,1
id0621,1,eye,1
id0621,2,carrot,1
id0621,3,ant,1
id0621,4,elk,1
id0621,5,choir,0
id0621,6,ventilator,1
id0621,7,arugula,0
id0621,8,giraffe,1
id0621,9,palmtree,1
id0621,10,pineapple,1
id0621,11,ocean,1
id0621,12,gazelle,1
id0621,13,chanterelle,1
id0621,14,ruin,1
id0621,15,labyrinth,1
id0621,16,orchid,1
id0621,17,zucchini,1
id0621,18,kayak,1
id0621,19,lobster,1
id0621,20,carnation,0
id0621,21,flounder,1
id0621,22,cello,1
id0624,1,eye,1
id0624,2,carrot,1
id0624,3,ant,1
id0624,4,elk,1
id0624,5,choir,0
id0624,6,ventilator,0
id0624,7,arugula,0
id0624,8,giraffe,1
id0624,9,palmtree,1
id0624,10,pineapple,1
id0624,11,ocean,0
id0624,12,gazelle,0
id0624,13,chanterelle,1
id0624,14,ruin,1
id0624,15,labyrinth,1
id0624,16,orchid,1
id0624,17,zucchini,1
id0624,18,kayak,1
id0624,19,lobster,0
id0624,20,carnation,0
id0624,21,flounder,1
id0624,22,cello,0
id0625,1,eye,1
id0625,2,carrot,1
id0625,3,ant,1
id0625,4,elk,1
id0625,5,choir,0
id0625,6,ventilator,1
id0625,7,arugula,0
id0625,8,giraffe,1
id0625,9,palmtree,1
id0625,10,pineapple,1
id0625,11,ocean,0
id0625,12,gazelle,1
id0625,13,chanterelle,1
id0625,14,ruin,1
id0625,15,labyrinth,1
id0625,16,orchid,1
id0625,17,zucchini,1
id0625,18,kayak,0
id0625,19,lobster,0
id0625,20,carnation,0
id0625,21,flounder,1
id0625,22,cello,0
id0627,1,eye,1
id0627,2,carrot,1
id0627,3,ant,1
id0627,4,elk,1
id0627,5,choir,0
id0627,6,ventilator,1
id0627,7,arugula,1
id0627,8,giraffe,1
id0627,9,palmtree,1
id0627,10,pineapple,1
id0627,11,ocean,1
id0627,12,gazelle,1
id0627,13,chanterelle,0
id0627,14,ruin,1
id0627,15,labyrinth,0
id0627,16,orchid,1
id0627,17,zucchini,1
id0627,18,kayak,1
id0627,19,lobster,1
id0627,20,carnation,0
id0627,21,flounder,1
id0627,22,cello,1
id0632,1,eye,1
id0632,2,carrot,1
id0632,3,ant,1
id0632,4,elk,1
id0632,5,choir,1
id0632,6,ventilator,1
id0632,7,arugula,1
id0632,8,giraffe,1
id0632,9,palmtree,1
id0632,10,pineapple,1
id0632,11,ocean,1
id0632,12,gazelle,1
id0632,13,chanterelle,1
id0632,14,ruin,1
id0632,15,labyrinth,1
id0632,16,orchid,1
id0632,17,zucchini,1
id0632,18,kayak,1
id0632,19,lobster,1
id0632,20,carnation,1
id0632,21,flounder,1
id0632,22,cello,1
id0638,1,eye,1
id0638,2,carrot,1
id0638,3,ant,1
id0638,4,elk,1
id0638,5,choir,1
id0638,6,ventilator,1
id0638,7,arugula,1
id0638,8,giraffe,1
id0638,9,palmtree,1
id0638,10,pineapple,1
id0638,11,ocean,1
id0638,12,gazelle,1
id0638,13,chanterelle,1
id0638,14,ruin,1
id0638,15,labyrinth,1
id0638,16,orchid,1
id0638,17,zucchini,1
id0638,18,kayak,1
id0638,19,lobster,1
id0638,20,carnation,1
id0638,21,flounder,1
id0638,22,cello,1
id0641,1,eye,1
id0641,2,carrot,1
id0641,3,ant,1
id0641,4,elk,1
id0641,5,choir,0
id0641,6,ventilator,1
id0641,7,arugula,0
id0641,8,giraffe,1
id0641,9,palmtree,1
id0641,10,pineapple,1
id0641,11,ocean,1
id0641,12,gazelle,1
id0641,13,chanterelle,1
id0641,14,ruin,1
id0641,15,labyrinth,1
id0641,16,orchid,1
id0641,17,zucchini,1
id0641,18,kayak,1
id0641,19,lobster,1
id0641,20,carnation,1
id0641,21,flounder,1
id0641,22,cello,1
id0642,1,eye,1
id0642,2,carrot,1
id0642,3,ant,1
id0642,4,elk,1
id0642,5,choir,0
id0642,6,ventilator,1
id0642,7,arugula,0
id0642,8,giraffe,1
id0642,9,palmtree,1
id0642,10,pineapple,1
id0642,11,ocean,1
id0642,12,gazelle,0
id0642,13,chanterelle,0
id0642,14,ruin,1
id0642,15,labyrinth,1
id0642,16,orchid,0
id0642,17,zucchini,1
id0642,18,kayak,0
id0642,19,lobster,1
id0642,20,carnation,0
id0642,21,flounder,0
id0642,22,cello,0
id0643,1,eye,1
id0643,2,carrot,1
id0643,3,ant,1
id0643,4,elk,1
id0643,5,choir,0
id0643,6,ventilator,1
id0643,7,arugula,0
id0643,8,giraffe,1
id0643,9,palmtree,1
id0643,10,pineapple,1
id0643,11,ocean,1
id0643,12,gazelle,0
id0643,13,chanterelle,1
id0643,14,ruin,1
id0643,15,labyrinth,1
id0643,16,orchid,0
id0643,17,zucchini,1
id0643,18,kayak,0
id0643,19,lobster,1
id0643,20,carnation,1
id0643,21,flounder,1
id0643,22,cello,0
id0644,1,eye,1
id0644,2,carrot,1
id0644,3,ant,1
id0644,4,elk,1
id0644,5,choir,1
id0644,6,ventilator,1
id0644,7,arugula,1
id0644,8,giraffe,1
id0644,9,palmtree,1
id0644,10,pineapple,1
id0644,11,ocean,1
id0644,12,gazelle,1
id0644,13,chanterelle,1
id0644,14,ruin,1
id0644,15,labyrinth,1
id0644,16,orchid,1
id0644,17,zucchini,1
id0644,18,kayak,1
id0644,19,lobster,0
id0644,20,carnation,1
id0644,21,flounder,1
id0644,22,cello,0
id0645,1,eye,1
id0645,2,carrot,1
id0645,3,ant,1
id0645,4,elk,1
id0645,5,choir,1
id0645,6,ventilator,1
id0645,7,arugula,1
id0645,8,giraffe,1
id0645,9,palmtree,1
id0645,10,pineapple,1
id0645,11,ocean,0
id0645,12,gazelle,1
id0645,13,chanterelle,1
id0645,14,ruin,1
id0645,15,labyrinth,1
id0645,16,orchid,0
id0645,17,zucchini,1
id0645,18,kayak,1
id0645,19,lobster,1
id0645,20,carnation,1
id0645,21,flounder,0
id0645,22,cello,0
id0646,1,eye,1
id0646,2,carrot,1
id0646,3,ant,1
id0646,4,elk,1
id0646,5,choir,1
id0646,6,ventilator,1
id0646,7,arugula,0
id0646,8,giraffe,1
id0646,9,palmtree,1
id0646,10,pineapple,1
id0646,11,ocean,1
id0646,12,gazelle,1
id0646,13,chanterelle,0
id0646,14,ruin,1
id0646,15,labyrinth,1
id0646,16,orchid,1
id0646,17,zucchini,1
id0646,18,kayak,1
id0646,19,lobster,1
id0646,20,carnation,0
id0646,21,flounder,1
id0646,22,cello,1
id0647,1,eye,1
id0647,2,carrot,1
id0647,3,ant,1
id0647,4,elk,1
id0647,5,choir,1
id0647,6,ventilator,1
id0647,7,arugula,0
id0647,8,giraffe,1
id0647,9,palmtree,1
id0647,10,pineapple,1
id0647,11,ocean,1
id0647,12,gazelle,1
id0647,13,chanterelle,1
id0647,14,ruin,1
id0647,15,labyrinth,1
id0647,16,orchid,1
id0647,17,zucchini,1
id0647,18,kayak,1
id0647,19,lobster,1
id0647,20,carnation,1
id0647,21,flounder,1
id0647,22,cello,1
id0649,1,eye,1
id0649,2,carrot,1
id0649,3,ant,1
id0649,4,elk,1
id0649,5,choir,1
id0649,6,ventilator,1
id0649,7,arugula,1
id0649,8,giraffe,1
id0649,9,palmtree,1
id0649,10,pineapple,1
id0649,11,ocean,1
id0649,12,gazelle,1
id0649,13,chanterelle,1
id0649,14,ruin,1
id0649,15,labyrinth,1
id0649,16,orchid,1
id0649,17,zucchini,1
id0649,18,kayak,1
id0649,19,lobster,1
id0649,20,carnation,0
id0649,21,flounder,1
id0649,22,cello,0
id0650,1,eye,1
id0650,2,carrot,1
id0650,3,ant,1
id0650,4,elk,1
id0650,5,choir,1
id0650,6,ventilator,1
id0650,7,arugula,1
id0650,8,giraffe,1
id0650,9,palmtree,1
id0650,10,pineapple,1
id0650,11,ocean,1
id0650,12,gazelle,0
id0650,13,chanterelle,1
id0650,14,ruin,1
id0650,15,labyrinth,1
id0650,16,orchid,1
id0650,17,zucchini,1
id0650,18,kayak,1
id0650,19,lobster,1
id0650,20,carnation,0
id0650,21,flounder,0
id0650,22,cello,0
id0652,1,eye,1
id0652,2,carrot,1
id0652,3,ant,1
id0652,4,elk,1
id0652,5,choir,1
id0652,6,ventilator,1
id0652,7,arugula,0
id0652,8,giraffe,1
id0652,9,palmtree,1
id0652,10,pineapple,1
id0652,11,ocean,1
id0652,12,gazelle,1
id0652,13,chanterelle,1
id0652,14,ruin,1
id0652,15,labyrinth,1
id0652,16,orchid,1
id0652,17,zucchini,1
id0652,18,kayak,1
id0652,19,lobster,1
id0652,20,carnation,1
id0652,21,flounder,1
id0652,22,cello,1
id0653,1,eye,1
id0653,2,carrot,1
id0653,3,ant,1
id0653,4,elk,1
id0653,5,choir,1
id0653,6,ventilator,1
id0653,7,arugula,1
id0653,8,giraffe,1
id0653,9,palmtree,1
id0653,10,pineapple,1
id0653,11,ocean,0
id0653,12,gazelle,0
id0653,13,chanterelle,0
id0653,14,ruin,1
id0653,15,labyrinth,0
id0653,16,orchid,1
id0653,17,zucchini,1
id0653,18,kayak,1
id0653,19,lobster,0
id0653,20,carnation,0
id0653,21,flounder,1
id0653,22,cello,0
id0654,1,eye,1
id0654,2,carrot,1
id0654,3,ant,1
id0654,4,elk,1
id0654,5,choir,1
id0654,6,ventilator,1
id0654,7,arugula,1
id0654,8,giraffe,1
id0654,9,palmtree,1
id0654,10,pineapple,1
id0654,11,ocean,1
id0654,12,gazelle,1
id0654,13,chanterelle,1
id0654,14,ruin,0
id0654,15,labyrinth,0
id0654,16,orchid,0
id0654,17,zucchini,1
id0654,18,kayak,1
id0654,19,lobster,0
id0654,20,carnation,0
id0654,21,flounder,0
id0654,22,cello,1
id0655,1,eye,1
id0655,2,carrot,1
id0655,3,ant,1
id0655,4,elk,1
id0655,5,choir,0
id0655,6,ventilator,1
id0655,7,arugula,0
id0655,8,giraffe,1
id0655,9,palmtree,1
id0655,10,pineapple,1
id0655,11,ocean,0
id0655,12,gazelle,0
id0655,13,chanterelle,0
id0655,14,ruin,1
id0655,15,labyrinth,1
id0655,16,orchid,1
id0655,17,zucchini,1
id0655,18,kayak,1
id0655,19,lobster,1
id0655,20,carnation,0
id0655,21,flounder,0
id0655,22,cello,0
id0657,1,eye,1
id0657,2,carrot,1
id0657,3,ant,1
id0657,4,elk,1
id0657,5,choir,0
id0657,6,ventilator,1
id0657,7,arugula,0
id0657,8,giraffe,1
id0657,9,palmtree,1
id0657,10,pineapple,1
id0657,11,ocean,1
id0657,12,gazelle,0
id0657,13,chanterelle,1
id0657,14,ruin,0
id0657,15,labyrinth,1
id0657,16,orchid,0
id0657,17,zucchini,1
id0657,18,kayak,1
id0657,19,lobster,1
id0657,20,carnation,1
id0657,21,flounder,0
id0657,22,cello,0
id0658,1,eye,1
id0658,2,carrot,1
id0658,3,ant,1
id0658,4,elk,1
id0658,5,choir,0
id0658,6,ventilator,1
id0658,7,arugula,0
id0658,8,giraffe,1
id0658,9,palmtree,1
id0658,10,pineapple,1
id0658,11,ocean,1
id0658,12,gazelle,1
id0658,13,chanterelle,1
id0658,14,ruin,1
id0658,15,labyrinth,1
id0658,16,orchid,0
id0658,17,zucchini,1
id0658,18,kayak,0
id0658,19,lobster,1
id0658,20,carnation,0
id0658,21,flounder,0
id0658,22,cello,1
id0659,1,eye,1
id0659,2,carrot,1
id0659,3,ant,1
id0659,4,elk,1
id0659,5,choir,1
id0659,6,ventilator,1
id0659,7,arugula,1
id0659,8,giraffe,1
id0659,9,palmtree,1
id0659,10,pineapple,1
id0659,11,ocean,1
id0659,12,gazelle,1
id0659,13,chanterelle,1
id0659,14,ruin,1
id0659,15,labyrinth,1
id0659,16,orchid,1
id0659,17,zucchini,1
id0659,18,kayak,1
id0659,19,lobster,1
id0659,20,carnation,0
id0659,21,flounder,1
id0659,22,cello,1
id0660,1,eye,1
id0660,2,carrot,1
id0660,3,ant,1
id0660,4,elk,1
id0660,5,choir,0
id0660,6,ventilator,1
id0660,7,arugula,0
id0660,8,giraffe,1
id0660,9,palmtree,1
id0660,10,pineapple,1
id0660,11,ocean,1
id0660,12,gazelle,1
id0660,13,chanterelle,1
id0660,14,ruin,1
id0660,15,labyrinth,1
id0660,16,orchid,1
id0660,17,zucchini,1
id0660,18,kayak,0
id0660,19,lobster,0
id0660,20,carnation,0
id0660,21,flounder,0
id0660,22,cello,0
id0664,1,eye,1
id0664,2,carrot,1
id0664,3,ant,1
id0664,4,elk,1
id0664,5,choir,1
id0664,6,ventilator,1
id0664,7,arugula,1
id0664,8,giraffe,1
id0664,9,palmtree,1
id0664,10,pineapple,1
id0664,11,ocean,1
id0664,12,gazelle,1
id0664,13,chanterelle,1
id0664,14,ruin,1
id0664,15,labyrinth,1
id0664,16,orchid,1
id0664,17,zucchini,1
id0664,18,kayak,1
id0664,19,lobster,1
id0664,20,carnation,1
id0664,21,flounder,1
id0664,22,cello,1
id0665,1,eye,1
id0665,2,carrot,1
id0665,3,ant,1
id0665,4,elk,1
id0665,5,choir,1
id0665,6,ventilator,1
id0665,7,arugula,0
id0665,8,giraffe,1
id0665,9,palmtree,1
id0665,10,pineapple,1
id0665,11,ocean,0
id0665,12,gazelle,0
id0665,13,chanterelle,1
id0665,14,ruin,1
id0665,15,labyrinth,1
id0665,16,orchid,1
id0665,17,zucchini,1
id0665,18,kayak,0
id0665,19,lobster,0
id0665,20,carnation,0
id0665,21,flounder,1
id0665,22,cello,0
id0667,1,eye,1
id0667,2,carrot,1
id0667,3,ant,1
id0667,4,elk,1
id0667,5,choir,1
id0667,6,ventilator,1
id0667,7,arugula,0
id0667,8,giraffe,1
id0667,9,palmtree,1
id0667,10,pineapple,1
id0667,11,ocean,0
id0667,12,gazelle,0
id0667,13,chanterelle,0
id0667,14,ruin,1
id0667,15,labyrinth,0
id0667,16,orchid,0
id0667,17,zucchini,1
id0667,18,kayak,0
id0667,19,lobster,1
id0667,20,carnation,1
id0667,21,flounder,0
id0667,22,cello,0
id0669,1,eye,1
id0669,2,carrot,1
id0669,3,ant,1
id0669,4,elk,1
id0669,5,choir,1
id0669,6,ventilator,1
id0669,7,arugula,1
id0669,8,giraffe,1
id0669,9,palmtree,1
id0669,10,pineapple,1
id0669,11,ocean,1
id0669,12,gazelle,1
id0669,13,chanterelle,1
id0669,14,ruin,1
id0669,15,labyrinth,1
id0669,16,orchid,1
id0669,17,zucchini,1
id0669,18,kayak,1
id0669,19,lobster,1
id0669,20,carnation,0
id0669,21,flounder,1
id0669,22,cello,0
id0670,1,eye,1
id0670,2,carrot,1
id0670,3,ant,1
id0670,4,elk,1
id0670,5,choir,0
id0670,6,ventilator,1
id0670,7,arugula,0
id0670,8,giraffe,1
id0670,9,palmtree,1
id0670,10,pineapple,1
id0670,11,ocean,1
id0670,12,gazelle,1
id0670,13,chanterelle,1
id0670,14,ruin,1
id0670,15,labyrinth,1
id0670,16,orchid,1
id0670,17,zucchini,1
id0670,18,kayak,1
id0670,19,lobster,1
id0670,20,carnation,1
id0670,21,flounder,1
id0670,22,cello,0
id0671,1,eye,1
id0671,2,carrot,1
id0671,3,ant,1
id0671,4,elk,1
id0671,5,choir,0
id0671,6,ventilator,1
id0671,7,arugula,0
id0671,8,giraffe,1
id0671,9,palmtree,1
id0671,10,pineapple,1
id0671,11,ocean,1
id0671,12,gazelle,0
id0671,13,chanterelle,0
id0671,14,ruin,0
id0671,15,labyrinth,1
id0671,16,orchid,0
id0671,17,zucchini,1
id0671,18,kayak,0
id0671,19,lobster,1
id0671,20,carnation,0
id0671,21,flounder,0
id0671,22,cello,0
id0672,1,eye,1
id0672,2,carrot,1
id0672,3,ant,1
id0672,4,elk,1
id0672,5,choir,1
id0672,6,ventilator,1
id0672,7,arugula,1
id0672,8,giraffe,1
id0672,9,palmtree,1
id0672,10,pineapple,1
id0672,11,ocean,1
id0672,12,gazelle,1
id0672,13,chanterelle,1
id0672,14,ruin,1
id0672,15,labyrinth,1
id0672,16,orchid,1
id0672,17,zucchini,1
id0672,18,kayak,0
id0672,19,lobster,1
id0672,20,carnation,1
id0672,21,flounder,1
id0672,22,cello,1
id0675,1,eye,1
id0675,2,carrot,1
id0675,3,ant,1
id0675,4,elk,1
id0675,5,choir,1
id0675,6,ventilator,1
id0675,7,arugula,0
id0675,8,giraffe,1
id0675,9,palmtree,1
id0675,10,pineapple,1
id0675,11,ocean,1
id0675,12,gazelle,0
id0675,13,chanterelle,1
id0675,14,ruin,1
id0675,15,labyrinth,1
id0675,16,orchid,0
id0675,17,zucchini,1
id0675,18,kayak,0
id0675,19,lobster,1
id0675,20,carnation,1
id0675,21,flounder,1
id0675,22,cello,0
id0677,1,eye,1
id0677,2,carrot,1
id0677,3,ant,1
id0677,4,elk,1
id0677,5,choir,1
id0677,6,ventilator,1
id0677,7,arugula,0
id0677,8,giraffe,1
id0677,9,palmtree,1
id0677,10,pineapple,1
id0677,11,ocean,1
id0677,12,gazelle,1
id0677,13,chanterelle,1
id0677,14,ruin,1
id0677,15,labyrinth,1
id0677,16,orchid,1
id0677,17,zucchini,1
id0677,18,kayak,1
id0677,19,lobster,1
id0677,20,carnation,1
id0677,21,flounder,1
id0677,22,cello,1
id0683,1,eye,1
id0683,2,carrot,1
id0683,3,ant,1
id0683,4,elk,0
id0683,5,choir,1
id0683,6,ventilator,0
id0683,7,arugula,0
id0683,8,giraffe,1
id0683,9,palmtree,1
id0683,10,pineapple,1
id0683,11,ocean,0
id0683,12,gazelle,0
id0683,13,chanterelle,1
id0683,14,ruin,1
id0683,15,labyrinth,0
id0683,16,orchid,0
id0683,17,zucchini,0
id0683,18,kayak,0
id0683,19,lobster,0
id0683,20,carnation,1
id0683,21,flounder,0
id0683,22,cello,0
id0685,1,eye,1
id0685,2,carrot,1
id0685,3,ant,1
id0685,4,elk,1
id0685,5,choir,1
id0685,6,ventilator,1
id0685,7,arugula,1
id0685,8,giraffe,1
id0685,9,palmtree,1
id0685,10,pineapple,1
id0685,11,ocean,1
id0685,12,gazelle,1
id0685,13,chanterelle,1
id0685,14,ruin,1
id0685,15,labyrinth,1
id0685,16,orchid,0
id0685,17,zucchini,1
id0685,18,kayak,1
id0685,19,lobster,0
id0685,20,carnation,0
id0685,21,flounder,1
id0685,22,cello,0
id0687,1,eye,1
id0687,2,carrot,1
id0687,3,ant,1
id0687,4,elk,1
id0687,5,choir,0
id0687,6,ventilator,1
id0687,7,arugula,1
id0687,8,giraffe,1
id0687,9,palmtree,1
id0687,10,pineapple,1
id0687,11,ocean,1
id0687,12,gazelle,1
id0687,13,chanterelle,1
id0687,14,ruin,1
id0687,15,labyrinth,1
id0687,16,orchid,1
id0687,17,zucchini,1
id0687,18,kayak,1
id0687,19,lobster,1
id0687,20,carnation,0
id0687,21,flounder,1
id0687,22,cello,1
id0688,1,eye,1
id0688,2,carrot,1
id0688,3,ant,1
id0688,4,elk,1
id0688,5,choir,1
id0688,6,ventilator,1
id0688,7,arugula,1
id0688,8,giraffe,1
id0688,9,palmtree,1
id0688,10,pineapple,1
id0688,11,ocean,1
id0688,12,gazelle,1
id0688,13,chanterelle,1
id0688,14,ruin,1
id0688,15,labyrinth,1
id0688,16,orchid,1
id0688,17,zucchini,1
id0688,18,kayak,1
id0688,19,lobster,1
id0688,20,carnation,0
id0688,21,flounder,0
id0688,22,cello,0
id0689,1,eye,1
id0689,2,carrot,1
id0689,3,ant,1
id0689,4,elk,1
id0689,5,choir,0
id0689,6,ventilator,1
id0689,7,arugula,1
id0689,8,giraffe,1
id0689,9,palmtree,1
id0689,10,pineapple,1
id0689,11,ocean,1
id0689,12,gazelle,1
id0689,13,chanterelle,1
id0689,14,ruin,1
id0689,15,labyrinth,1
id0689,16,orchid,1
id0689,17,zucchini,1
id0689,18,kayak,1
id0689,19,lobster,1
id0689,20,carnation,0
id0689,21,flounder,1
id0689,22,cello,0
id0690,1,eye,1
id0690,2,carrot,1
id0690,3,ant,1
id0690,4,elk,1
id0690,5,choir,0
id0690,6,ventilator,1
id0690,7,arugula,1
id0690,8,giraffe,1
id0690,9,palmtree,1
id0690,10,pineapple,1
id0690,11,ocean,1
id0690,12,gazelle,1
id0690,13,chanterelle,0
id0690,14,ruin,1
id0690,15,labyrinth,0
id0690,16,orchid,1
id0690,17,zucchini,1
id0690,18,kayak,1
id0690,19,lobster,0
id0690,20,carnation,0
id0690,21,flounder,0
id0690,22,cello,0
id0691,1,eye,1
id0691,2,carrot,1
id0691,3,ant,1
id0691,4,elk,1
id0691,5,choir,1
id0691,6,ventilator,0
id0691,7,arugula,0
id0691,8,giraffe,1
id0691,9,palmtree,1
id0691,10,pineapple,1
id0691,11,ocean,0
id0691,12,gazelle,0
id0691,13,chanterelle,1
id0691,14,ruin,0
id0691,15,labyrinth,0
id0691,16,orchid,1
id0691,17,zucchini,0
id0691,18,kayak,0
id0691,19,lobster,0
id0691,20,carnation,0
id0691,21,flounder,1
id0691,22,cello,0
id0692,1,eye,1
id0692,2,carrot,1
id0692,3,ant,1
id0692,4,elk,1
id0692,5,choir,0
id0692,6,ventilator,1
id0692,7,arugula,1
id0692,8,giraffe,1
id0692,9,palmtree,1
id0692,10,pineapple,1
id0692,11,ocean,1
id0692,12,gazelle,1
id0692,13,chanterelle,1
id0692,14,ruin,1
id0692,15,labyrinth,1
id0692,16,orchid,1
id0692,17,zucchini,1
id0692,18,kayak,1
id0692,19,lobster,0
id0692,20,carnation,0
id0692,21,flounder,1
id0692,22,cello,0
id0693,1,eye,1
id0693,2,carrot,1
id0693,3,ant,1
id0693,4,elk,1
id0693,5,choir,0
id0693,6,ventilator,1
id0693,7,arugula,1
id0693,8,giraffe,1
id0693,9,palmtree,1
id0693,10,pineapple,1
id0693,11,ocean,1
id0693,12,gazelle,1
id0693,13,chanterelle,1
id0693,14,ruin,1
id0693,15,labyrinth,1
id0693,16,orchid,1
id0693,17,zucchini,1
id0693,18,kayak,1
id0693,19,lobster,1
id0693,20,carnation,0
id0693,21,flounder,1
id0693,22,cello,1
id0694,1,eye,1
id0694,2,carrot,1
id0694,3,ant,1
id0694,4,elk,1
id0694,5,choir,0
id0694,6,ventilator,1
id0694,7,arugula,1
id0694,8,giraffe,1
id0694,9,palmtree,1
id0694,10,pineapple,1
id0694,11,ocean,1
id0694,12,gazelle,0
id0694,13,chanterelle,1
id0694,14,ruin,0
id0694,15,labyrinth,1
id0694,16,orchid,1
id0694,17,zucchini,1
id0694,18,kayak,0
id0694,19,lobster,0
id0694,20,carnation,0
id0694,21,flounder,1
id0694,22,cello,1
id0695,1,eye,1
id0695,2,carrot,1
id0695,3,ant,1
id0695,4,elk,1
id0695,5,choir,0
id0695,6,ventilator,1
id0695,7,arugula,1
id0695,8,giraffe,1
id0695,9,palmtree,1
id0695,10,pineapple,1
id0695,11,ocean,1
id0695,12,gazelle,1
id0695,13,chanterelle,1
id0695,14,ruin,1
id0695,15,labyrinth,1
id0695,16,orchid,1
id0695,17,zucchini,1
id0695,18,kayak,1
id0695,19,lobster,1
id0695,20,carnation,0
id0695,21,flounder,1
id0695,22,cello,1
id0696,1,eye,1
id0696,2,carrot,1
id0696,3,ant,1
id0696,4,elk,1
id0696,5,choir,1
id0696,6,ventilator,1
id0696,7,arugula,1
id0696,8,giraffe,1
id0696,9,palmtree,1
id0696,10,pineapple,1
id0696,11,ocean,1
id0696,12,gazelle,1
id0696,13,chanterelle,1
id0696,14,ruin,1
id0696,15,labyrinth,1
id0696,16,orchid,1
id0696,17,zucchini,1
id0696,18,kayak,1
id0696,19,lobster,1
id0696,20,carnation,0
id0696,21,flounder,1
id0696,22,cello,1
id0698,1,eye,1
id0698,2,carrot,1
id0698,3,ant,1
id0698,4,elk,1
id0698,5,choir,1
id0698,6,ventilator,1
id0698,7,arugula,1
id0698,8,giraffe,1
id0698,9,palmtree,1
id0698,10,pineapple,1
id0698,11,ocean,1
id0698,12,gazelle,1
id0698,13,chanterelle,1
id0698,14,ruin,1
id0698,15,labyrinth,1
id0698,16,orchid,1
id0698,17,zucchini,1
id0698,18,kayak,1
id0698,19,lobster,1
id0698,20,carnation,1
id0698,21,flounder,1
id0698,22,cello,1
id0699,1,eye,1
id0699,2,carrot,1
id0699,3,ant,1
id0699,4,elk,1
id0699,5,choir,0
id0699,6,ventilator,1
id0699,7,arugula,0
id0699,8,giraffe,1
id0699,9,palmtree,1
id0699,10,pineapple,1
id0699,11,ocean,0
id0699,12,gazelle,0
id0699,13,chanterelle,1
id0699,14,ruin,0
id0699,15,labyrinth,1
id0699,16,orchid,1
id0699,17,zucchini,1
id0699,18,kayak,1
id0699,19,lobster,1
id0699,20,carnation,1
id0699,21,flounder,0
id0699,22,cello,0
id0700,1,eye,1
id0700,2,carrot,1
id0700,3,ant,1
id0700,4,elk,1
id0700,5,choir,0
id0700,6,ventilator,1
id0700,7,arugula,1
id0700,8,giraffe,1
id0700,9,palmtree,1
id0700,10,pineapple,1
id0700,11,ocean,1
id0700,12,gazelle,0
id0700,13,chanterelle,1
id0700,14,ruin,1
id0700,15,labyrinth,1
id0700,16,orchid,1
id0700,17,zucchini,1
id0700,18,kayak,1
id0700,19,lobster,1
id0700,20,carnation,0
id0700,21,flounder,1
id0700,22,cello,1
id0703,1,eye,1
id0703,2,carrot,1
id0703,3,ant,1
id0703,4,elk,1
id0703,5,choir,1
id0703,6,ventilator,1
id0703,7,arugula,0
id0703,8,giraffe,1
id0703,9,palmtree,1
id0703,10,pineapple,1
id0703,11,ocean,1
id0703,12,gazelle,1
id0703,13,chanterelle,1
id0703,14,ruin,1
id0703,15,labyrinth,1
id0703,16,orchid,0
id0703,17,zucchini,1
id0703,18,kayak,1
id0703,19,lobster,1
id0703,20,carnation,1
id0703,21,flounder,1
id0703,22,cello,0
